job_id,skill,category,role_category,location,posted_date
689,Tableau,BI & Visualization,Data Analyst,Remote,2025-12-20
689,Git,DevOps,Data Analyst,Remote,2025-12-20
689,Statistics,Analytics,Data Analyst,Remote,2025-12-20
689,A/B Testing,Analytics,Data Analyst,Remote,2025-12-20
881,Python,Programming Language,Data Scientist,"Mumbai, India",2025-12-20
881,SQL,Programming Language,Data Scientist,"Mumbai, India",2025-12-20
881,AWS,Cloud,Data Scientist,"Mumbai, India",2025-12-20
881,Machine Learning,Machine Learning & AI,Data Scientist,"Mumbai, India",2025-12-20
881,Deep Learning,Machine Learning & AI,Data Scientist,"Mumbai, India",2025-12-20
881,Scikit-learn,Machine Learning & AI,Data Scientist,"Mumbai, India",2025-12-20
881,Statistics,Analytics,Data Scientist,"Mumbai, India",2025-12-20
1056,SQL,Programming Language,Data Analyst,"Washington, DC",2025-12-20
1056,Excel,BI & Visualization,Data Analyst,"Washington, DC",2025-12-20
1056,Power BI,BI & Visualization,Data Analyst,"Washington, DC",2025-12-20
1056,Statistics,Analytics,Data Analyst,"Washington, DC",2025-12-20
1056,A/B Testing,Analytics,Data Analyst,"Washington, DC",2025-12-20
1056,ETL,Data Engineering,Data Analyst,"Washington, DC",2025-12-20
1056,Data Warehousing,Data Engineering,Data Analyst,"Washington, DC",2025-12-20
1351,Python,Programming Language,Software Engineer,"Chicago, IL",2025-12-20
1351,JavaScript,Programming Language,Software Engineer,"Chicago, IL",2025-12-20
1351,Git,DevOps,Software Engineer,"Chicago, IL",2025-12-20
1351,PostgreSQL,Databases,Software Engineer,"Chicago, IL",2025-12-20
1351,Agile,Soft Skills & Methodology,Software Engineer,"Chicago, IL",2025-12-20
1389,Python,Programming Language,Data Analyst,"Denver, CO",2025-12-20
1389,Excel,BI & Visualization,Data Analyst,"Denver, CO",2025-12-20
1389,Tableau,BI & Visualization,Data Analyst,"Denver, CO",2025-12-20
1389,Statistics,Analytics,Data Analyst,"Denver, CO",2025-12-20
1389,Data Warehousing,Data Engineering,Data Analyst,"Denver, CO",2025-12-20
1683,Python,Programming Language,Data Engineer,"Atlanta, GA",2025-12-20
1683,Azure,Cloud,Data Engineer,"Atlanta, GA",2025-12-20
1683,Snowflake,Cloud & Data Warehousing,Data Engineer,"Atlanta, GA",2025-12-20
1683,BigQuery,Cloud & Data Warehousing,Data Engineer,"Atlanta, GA",2025-12-20
1683,ETL,Data Engineering,Data Engineer,"Atlanta, GA",2025-12-20
1683,Data Warehousing,Data Engineering,Data Engineer,"Atlanta, GA",2025-12-20
418,SQL,Programming Language,Data Analyst,"Seattle, WA",2025-12-21
418,Excel,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-21
418,Power BI,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-21
418,Tableau,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-21
418,Statistics,Analytics,Data Analyst,"Seattle, WA",2025-12-21
418,A/B Testing,Analytics,Data Analyst,"Seattle, WA",2025-12-21
471,SQL,Programming Language,Data Engineer,"Berlin, Germany",2025-12-21
471,GCP,Cloud,Data Engineer,"Berlin, Germany",2025-12-21
471,Snowflake,Cloud & Data Warehousing,Data Engineer,"Berlin, Germany",2025-12-21
471,Redshift,Cloud & Data Warehousing,Data Engineer,"Berlin, Germany",2025-12-21
471,Spark,Big Data,Data Engineer,"Berlin, Germany",2025-12-21
471,Airflow,Data Engineering,Data Engineer,"Berlin, Germany",2025-12-21
471,ETL,Data Engineering,Data Engineer,"Berlin, Germany",2025-12-21
630,Python,Programming Language,Data Analyst,"Toronto, Canada",2025-12-21
630,Excel,BI & Visualization,Data Analyst,"Toronto, Canada",2025-12-21
630,Power BI,BI & Visualization,Data Analyst,"Toronto, Canada",2025-12-21
630,Tableau,BI & Visualization,Data Analyst,"Toronto, Canada",2025-12-21
630,GCP,Cloud,Data Analyst,"Toronto, Canada",2025-12-21
630,Git,DevOps,Data Analyst,"Toronto, Canada",2025-12-21
630,A/B Testing,Analytics,Data Analyst,"Toronto, Canada",2025-12-21
1234,Python,Programming Language,Data Analyst,"Atlanta, GA",2025-12-21
1234,SQL,Programming Language,Data Analyst,"Atlanta, GA",2025-12-21
1234,Excel,BI & Visualization,Data Analyst,"Atlanta, GA",2025-12-21
1234,Power BI,BI & Visualization,Data Analyst,"Atlanta, GA",2025-12-21
1234,Tableau,BI & Visualization,Data Analyst,"Atlanta, GA",2025-12-21
1234,A/B Testing,Analytics,Data Analyst,"Atlanta, GA",2025-12-21
1234,Data Warehousing,Data Engineering,Data Analyst,"Atlanta, GA",2025-12-21
1872,Python,Programming Language,Software Engineer,"Pune, India",2025-12-21
1872,JavaScript,Programming Language,Software Engineer,"Pune, India",2025-12-21
1872,AWS,Cloud,Software Engineer,"Pune, India",2025-12-21
1872,Docker,DevOps,Software Engineer,"Pune, India",2025-12-21
1872,Linux,DevOps,Software Engineer,"Pune, India",2025-12-21
207,Python,Programming Language,Software Engineer,Remote,2025-12-22
207,SQL,Programming Language,Software Engineer,Remote,2025-12-22
207,Git,DevOps,Software Engineer,Remote,2025-12-22
207,MongoDB,Databases,Software Engineer,Remote,2025-12-22
207,REST API,Software Engineering,Software Engineer,Remote,2025-12-22
753,Python,Programming Language,Data Engineer,Singapore,2025-12-22
753,AWS,Cloud,Data Engineer,Singapore,2025-12-22
753,Azure,Cloud,Data Engineer,Singapore,2025-12-22
753,Snowflake,Cloud & Data Warehousing,Data Engineer,Singapore,2025-12-22
753,Spark,Big Data,Data Engineer,Singapore,2025-12-22
753,ETL,Data Engineering,Data Engineer,Singapore,2025-12-22
1029,Python,Programming Language,Data Scientist,"Austin, TX",2025-12-22
1029,SQL,Programming Language,Data Scientist,"Austin, TX",2025-12-22
1029,Machine Learning,Machine Learning & AI,Data Scientist,"Austin, TX",2025-12-22
1029,TensorFlow,Machine Learning & AI,Data Scientist,"Austin, TX",2025-12-22
1029,Scikit-learn,Machine Learning & AI,Data Scientist,"Austin, TX",2025-12-22
1029,A/B Testing,Analytics,Data Scientist,"Austin, TX",2025-12-22
1063,Python,Programming Language,Data Analyst,"Delhi, India",2025-12-22
1063,SQL,Programming Language,Data Analyst,"Delhi, India",2025-12-22
1063,Power BI,BI & Visualization,Data Analyst,"Delhi, India",2025-12-22
1063,Tableau,BI & Visualization,Data Analyst,"Delhi, India",2025-12-22
1063,Git,DevOps,Data Analyst,"Delhi, India",2025-12-22
1063,Data Warehousing,Data Engineering,Data Analyst,"Delhi, India",2025-12-22
1169,Python,Programming Language,Data Engineer,"San Francisco, CA",2025-12-22
1169,BigQuery,Cloud & Data Warehousing,Data Engineer,"San Francisco, CA",2025-12-22
1169,Spark,Big Data,Data Engineer,"San Francisco, CA",2025-12-22
1169,Data Warehousing,Data Engineering,Data Engineer,"San Francisco, CA",2025-12-22
1672,SQL,Programming Language,Data Analyst,"Austin, TX",2025-12-22
1672,Tableau,BI & Visualization,Data Analyst,"Austin, TX",2025-12-22
1672,GCP,Cloud,Data Analyst,"Austin, TX",2025-12-22
1672,ETL,Data Engineering,Data Analyst,"Austin, TX",2025-12-22
241,Python,Programming Language,Data Analyst,"Bengaluru, India",2025-12-23
241,Excel,BI & Visualization,Data Analyst,"Bengaluru, India",2025-12-23
241,Looker,BI & Visualization,Data Analyst,"Bengaluru, India",2025-12-23
241,Statistics,Analytics,Data Analyst,"Bengaluru, India",2025-12-23
241,Data Warehousing,Data Engineering,Data Analyst,"Bengaluru, India",2025-12-23
987,SQL,Programming Language,Software Engineer,"Pune, India",2025-12-23
987,Java,Programming Language,Software Engineer,"Pune, India",2025-12-23
987,C++,Programming Language,Software Engineer,"Pune, India",2025-12-23
987,AWS,Cloud,Software Engineer,"Pune, India",2025-12-23
987,Docker,DevOps,Software Engineer,"Pune, India",2025-12-23
987,Git,DevOps,Software Engineer,"Pune, India",2025-12-23
1156,Python,Programming Language,Data Scientist,"Mumbai, India",2025-12-23
1156,SQL,Programming Language,Data Scientist,"Mumbai, India",2025-12-23
1156,Deep Learning,Machine Learning & AI,Data Scientist,"Mumbai, India",2025-12-23
1156,Scikit-learn,Machine Learning & AI,Data Scientist,"Mumbai, India",2025-12-23
1156,Statistics,Analytics,Data Scientist,"Mumbai, India",2025-12-23
1156,A/B Testing,Analytics,Data Scientist,"Mumbai, India",2025-12-23
1265,R,Programming Language,Data Analyst,Remote,2025-12-23
1265,SQL,Programming Language,Data Analyst,Remote,2025-12-23
1265,Tableau,BI & Visualization,Data Analyst,Remote,2025-12-23
1265,Looker,BI & Visualization,Data Analyst,Remote,2025-12-23
1265,GCP,Cloud,Data Analyst,Remote,2025-12-23
1489,SQL,Programming Language,Data Analyst,"Mumbai, India",2025-12-23
1489,Excel,BI & Visualization,Data Analyst,"Mumbai, India",2025-12-23
1489,Power BI,BI & Visualization,Data Analyst,"Mumbai, India",2025-12-23
1489,Looker,BI & Visualization,Data Analyst,"Mumbai, India",2025-12-23
1489,Statistics,Analytics,Data Analyst,"Mumbai, India",2025-12-23
1489,ETL,Data Engineering,Data Analyst,"Mumbai, India",2025-12-23
1489,Data Warehousing,Data Engineering,Data Analyst,"Mumbai, India",2025-12-23
1544,SQL,Programming Language,Data Engineer,Remote,2025-12-23
1544,AWS,Cloud,Data Engineer,Remote,2025-12-23
1544,Spark,Big Data,Data Engineer,Remote,2025-12-23
1544,dbt,Data Engineering,Data Engineer,Remote,2025-12-23
1544,Docker,DevOps,Data Engineer,Remote,2025-12-23
1544,ETL,Data Engineering,Data Engineer,Remote,2025-12-23
1544,Data Warehousing,Data Engineering,Data Engineer,Remote,2025-12-23
497,Python,Programming Language,Data Engineer,"Seattle, WA",2025-12-24
497,SQL,Programming Language,Data Engineer,"Seattle, WA",2025-12-24
497,GCP,Cloud,Data Engineer,"Seattle, WA",2025-12-24
497,Snowflake,Cloud & Data Warehousing,Data Engineer,"Seattle, WA",2025-12-24
497,Redshift,Cloud & Data Warehousing,Data Engineer,"Seattle, WA",2025-12-24
497,BigQuery,Cloud & Data Warehousing,Data Engineer,"Seattle, WA",2025-12-24
1421,Python,Programming Language,Data Engineer,Remote,2025-12-24
1421,SQL,Programming Language,Data Engineer,Remote,2025-12-24
1421,Hadoop,Big Data,Data Engineer,Remote,2025-12-24
1421,Data Warehousing,Data Engineering,Data Engineer,Remote,2025-12-24
1592,Python,Programming Language,Data Engineer,"Los Angeles, CA",2025-12-24
1592,Kafka,Big Data,Data Engineer,"Los Angeles, CA",2025-12-24
1592,ETL,Data Engineering,Data Engineer,"Los Angeles, CA",2025-12-24
1592,NoSQL,Databases,Data Engineer,"Los Angeles, CA",2025-12-24
1686,Python,Programming Language,ML Engineer,Singapore,2025-12-24
1686,Airflow,Data Engineering,ML Engineer,Singapore,2025-12-24
1686,Machine Learning,Machine Learning & AI,ML Engineer,Singapore,2025-12-24
1686,TensorFlow,Machine Learning & AI,ML Engineer,Singapore,2025-12-24
1686,PyTorch,Machine Learning & AI,ML Engineer,Singapore,2025-12-24
1686,Computer Vision,Machine Learning & AI,ML Engineer,Singapore,2025-12-24
1874,R,Programming Language,Data Analyst,"San Francisco, CA",2025-12-24
1874,SQL,Programming Language,Data Analyst,"San Francisco, CA",2025-12-24
1874,Tableau,BI & Visualization,Data Analyst,"San Francisco, CA",2025-12-24
1874,GCP,Cloud,Data Analyst,"San Francisco, CA",2025-12-24
1874,Git,DevOps,Data Analyst,"San Francisco, CA",2025-12-24
1874,A/B Testing,Analytics,Data Analyst,"San Francisco, CA",2025-12-24
1874,Data Warehousing,Data Engineering,Data Analyst,"San Francisco, CA",2025-12-24
91,Python,Programming Language,Data Analyst,"Seattle, WA",2025-12-25
91,SQL,Programming Language,Data Analyst,"Seattle, WA",2025-12-25
91,Excel,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-25
91,Power BI,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-25
91,Tableau,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-25
91,Looker,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-25
91,Statistics,Analytics,Data Analyst,"Seattle, WA",2025-12-25
190,Python,Programming Language,Data Analyst,"Pune, India",2025-12-25
190,Excel,BI & Visualization,Data Analyst,"Pune, India",2025-12-25
190,Power BI,BI & Visualization,Data Analyst,"Pune, India",2025-12-25
190,Tableau,BI & Visualization,Data Analyst,"Pune, India",2025-12-25
190,Looker,BI & Visualization,Data Analyst,"Pune, India",2025-12-25
190,A/B Testing,Analytics,Data Analyst,"Pune, India",2025-12-25
190,Data Warehousing,Data Engineering,Data Analyst,"Pune, India",2025-12-25
814,SQL,Programming Language,Software Engineer,"Hyderabad, India",2025-12-25
814,Docker,DevOps,Software Engineer,"Hyderabad, India",2025-12-25
814,Kubernetes,DevOps,Software Engineer,"Hyderabad, India",2025-12-25
814,MongoDB,Databases,Software Engineer,"Hyderabad, India",2025-12-25
814,PostgreSQL,Databases,Software Engineer,"Hyderabad, India",2025-12-25
814,REST API,Software Engineering,Software Engineer,"Hyderabad, India",2025-12-25
1043,Excel,BI & Visualization,Data Analyst,"Boston, MA",2025-12-25
1043,Power BI,BI & Visualization,Data Analyst,"Boston, MA",2025-12-25
1043,Tableau,BI & Visualization,Data Analyst,"Boston, MA",2025-12-25
1043,Looker,BI & Visualization,Data Analyst,"Boston, MA",2025-12-25
1043,A/B Testing,Analytics,Data Analyst,"Boston, MA",2025-12-25
10,Python,Programming Language,Data Scientist,"Seattle, WA",2025-12-26
10,R,Programming Language,Data Scientist,"Seattle, WA",2025-12-26
10,SQL,Programming Language,Data Scientist,"Seattle, WA",2025-12-26
10,Scikit-learn,Machine Learning & AI,Data Scientist,"Seattle, WA",2025-12-26
10,Computer Vision,Machine Learning & AI,Data Scientist,"Seattle, WA",2025-12-26
10,Statistics,Analytics,Data Scientist,"Seattle, WA",2025-12-26
10,A/B Testing,Analytics,Data Scientist,"Seattle, WA",2025-12-26
436,Java,Programming Language,Software Engineer,"Seattle, WA",2025-12-26
436,AWS,Cloud,Software Engineer,"Seattle, WA",2025-12-26
436,Git,DevOps,Software Engineer,"Seattle, WA",2025-12-26
436,REST API,Software Engineering,Software Engineer,"Seattle, WA",2025-12-26
761,Python,Programming Language,Data Engineer,"Toronto, Canada",2025-12-26
761,SQL,Programming Language,Data Engineer,"Toronto, Canada",2025-12-26
761,BigQuery,Cloud & Data Warehousing,Data Engineer,"Toronto, Canada",2025-12-26
761,Hadoop,Big Data,Data Engineer,"Toronto, Canada",2025-12-26
761,Airflow,Data Engineering,Data Engineer,"Toronto, Canada",2025-12-26
809,Python,Programming Language,Data Analyst,"Denver, CO",2025-12-26
809,SQL,Programming Language,Data Analyst,"Denver, CO",2025-12-26
809,Tableau,BI & Visualization,Data Analyst,"Denver, CO",2025-12-26
809,Statistics,Analytics,Data Analyst,"Denver, CO",2025-12-26
809,A/B Testing,Analytics,Data Analyst,"Denver, CO",2025-12-26
845,SQL,Programming Language,Data Analyst,"Hyderabad, India",2025-12-26
845,Excel,BI & Visualization,Data Analyst,"Hyderabad, India",2025-12-26
845,Power BI,BI & Visualization,Data Analyst,"Hyderabad, India",2025-12-26
845,Tableau,BI & Visualization,Data Analyst,"Hyderabad, India",2025-12-26
845,Looker,BI & Visualization,Data Analyst,"Hyderabad, India",2025-12-26
892,SQL,Programming Language,Software Engineer,"Hyderabad, India",2025-12-26
892,Java,Programming Language,Software Engineer,"Hyderabad, India",2025-12-26
892,AWS,Cloud,Software Engineer,"Hyderabad, India",2025-12-26
892,Kubernetes,DevOps,Software Engineer,"Hyderabad, India",2025-12-26
892,Git,DevOps,Software Engineer,"Hyderabad, India",2025-12-26
892,Linux,DevOps,Software Engineer,"Hyderabad, India",2025-12-26
1184,Python,Programming Language,Software Engineer,"Washington, DC",2025-12-26
1184,SQL,Programming Language,Software Engineer,"Washington, DC",2025-12-26
1184,Kubernetes,DevOps,Software Engineer,"Washington, DC",2025-12-26
1184,Git,DevOps,Software Engineer,"Washington, DC",2025-12-26
1184,MongoDB,Databases,Software Engineer,"Washington, DC",2025-12-26
1184,Agile,Soft Skills & Methodology,Software Engineer,"Washington, DC",2025-12-26
1205,Power BI,BI & Visualization,Data Scientist,"Bengaluru, India",2025-12-26
1205,Machine Learning,Machine Learning & AI,Data Scientist,"Bengaluru, India",2025-12-26
1205,PyTorch,Machine Learning & AI,Data Scientist,"Bengaluru, India",2025-12-26
1205,Statistics,Analytics,Data Scientist,"Bengaluru, India",2025-12-26
1420,JavaScript,Programming Language,Software Engineer,"Seattle, WA",2025-12-26
1420,C++,Programming Language,Software Engineer,"Seattle, WA",2025-12-26
1420,Kubernetes,DevOps,Software Engineer,"Seattle, WA",2025-12-26
1420,MongoDB,Databases,Software Engineer,"Seattle, WA",2025-12-26
1528,Python,Programming Language,Data Engineer,Remote,2025-12-26
1528,SQL,Programming Language,Data Engineer,Remote,2025-12-26
1528,BigQuery,Cloud & Data Warehousing,Data Engineer,Remote,2025-12-26
1528,ETL,Data Engineering,Data Engineer,Remote,2025-12-26
6,Docker,DevOps,ML Engineer,"Berlin, Germany",2025-12-27
6,Kubernetes,DevOps,ML Engineer,"Berlin, Germany",2025-12-27
6,Machine Learning,Machine Learning & AI,ML Engineer,"Berlin, Germany",2025-12-27
6,TensorFlow,Machine Learning & AI,ML Engineer,"Berlin, Germany",2025-12-27
136,Python,Programming Language,Data Scientist,"Pune, India",2025-12-27
136,AWS,Cloud,Data Scientist,"Pune, India",2025-12-27
136,Machine Learning,Machine Learning & AI,Data Scientist,"Pune, India",2025-12-27
136,NLP,Machine Learning & AI,Data Scientist,"Pune, India",2025-12-27
136,Computer Vision,Machine Learning & AI,Data Scientist,"Pune, India",2025-12-27
136,Statistics,Analytics,Data Scientist,"Pune, India",2025-12-27
392,SQL,Programming Language,Data Analyst,"Berlin, Germany",2025-12-27
392,Excel,BI & Visualization,Data Analyst,"Berlin, Germany",2025-12-27
392,Tableau,BI & Visualization,Data Analyst,"Berlin, Germany",2025-12-27
392,A/B Testing,Analytics,Data Analyst,"Berlin, Germany",2025-12-27
1125,R,Programming Language,Data Scientist,"Boston, MA",2025-12-27
1125,SQL,Programming Language,Data Scientist,"Boston, MA",2025-12-27
1125,Machine Learning,Machine Learning & AI,Data Scientist,"Boston, MA",2025-12-27
1125,Deep Learning,Machine Learning & AI,Data Scientist,"Boston, MA",2025-12-27
1125,Scikit-learn,Machine Learning & AI,Data Scientist,"Boston, MA",2025-12-27
1125,A/B Testing,Analytics,Data Scientist,"Boston, MA",2025-12-27
1367,Python,Programming Language,Data Scientist,"Bengaluru, India",2025-12-27
1367,SQL,Programming Language,Data Scientist,"Bengaluru, India",2025-12-27
1367,Machine Learning,Machine Learning & AI,Data Scientist,"Bengaluru, India",2025-12-27
1367,Deep Learning,Machine Learning & AI,Data Scientist,"Bengaluru, India",2025-12-27
1367,TensorFlow,Machine Learning & AI,Data Scientist,"Bengaluru, India",2025-12-27
1494,SQL,Programming Language,Data Analyst,"Seattle, WA",2025-12-27
1494,Excel,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-27
1494,Tableau,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-27
1494,Looker,BI & Visualization,Data Analyst,"Seattle, WA",2025-12-27
